row,field,value,message,suggested_fix
853,store_name,LINDSAY STREET KOLKATA,Store 'LINDSAY STREET KOLKATA' not found,Upload store master first or correct store name
854,store_name,LINDSAY STREET KOLKATA,Store 'LINDSAY STREET KOLKATA' not found,Upload store master first or correct store name
855,store_name,LINDSAY STREET KOLKATA,Store 'LINDSAY STREET KOLKATA' not found,Upload store master first or correct store name
856,store_name,LINDSAY STREET KOLKATA,Store 'LINDSAY STREET KOLKATA' not found,Upload store master first or correct store name
857,store_name,LINDSAY STREET KOLKATA,Store 'LINDSAY STREET KOLKATA' not found,Upload store master first or correct store name
858,store_name,LINDSAY STREET KOLKATA,Store 'LINDSAY STREET KOLKATA' not found,Upload store master first or correct store name
859,store_name,LINDSAY STREET KOLKATA,Store 'LINDSAY STREET KOLKATA' not found,Upload store master first or correct store name
860,store_name,LINDSAY STREET KOLKATA,Store 'LINDSAY STREET KOLKATA' not found,Upload store master first or correct store name
861,store_name,LINDSAY STREET KOLKATA,Store 'LINDSAY STREET KOLKATA' not found,Upload store master first or correct store name
862,store_name,LINDSAY STREET KOLKATA,Store 'LINDSAY STREET KOLKATA' not found,Upload store master first or correct store name
863,store_name,LINDSAY STREET KOLKATA,Store 'LINDSAY STREET KOLKATA' not found,Upload store master first or correct store name
864,store_name,LINDSAY STREET KOLKATA,Store 'LINDSAY STREET KOLKATA' not found,Upload store master first or correct store name
865,store_name,LINDSAY STREET KOLKATA,Store 'LINDSAY STREET KOLKATA' not found,Upload store master first or correct store name
866,store_name,LINDSAY STREET KOLKATA,Store 'LINDSAY STREET KOLKATA' not found,Upload store master first or correct store name
867,store_name,LINDSAY STREET KOLKATA,Store 'LINDSAY STREET KOLKATA' not found,Upload store master first or correct store name
868,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
869,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
870,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
871,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
872,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
873,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
874,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
875,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
876,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
877,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
878,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
879,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
880,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
881,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
882,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
883,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
884,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
885,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
886,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
887,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
888,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
889,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
890,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
891,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
892,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
893,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
894,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
895,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
896,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
897,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
898,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
899,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
900,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
901,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
902,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
903,store_name,ESPLANADE MALL BHUBANESWAR,Store 'ESPLANADE MALL BHUBANESWAR' not found,Upload store master first or correct store name
904,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
905,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
906,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
907,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
908,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
909,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
910,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
911,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
912,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
913,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
914,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
915,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
916,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
917,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
918,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
919,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
920,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
921,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
922,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
923,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
924,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
925,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
926,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
927,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
928,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
929,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
930,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
931,store_name,P&M MALL JAMSHEDPUR,Store 'P&M MALL JAMSHEDPUR' not found,Upload store master first or correct store name
932,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
933,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
934,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
935,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
936,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
937,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
938,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
939,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
940,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
941,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
942,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
943,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
944,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
945,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
946,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
947,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
948,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
949,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
950,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
951,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
952,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
953,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
954,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
955,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
956,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
957,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
958,store_name,P&M MALL MUZAFFARPUR,Store 'P&M MALL MUZAFFARPUR' not found,Upload store master first or correct store name
959,store_name,CITY CENTRE 2 KOLKATA,Store 'CITY CENTRE 2 KOLKATA' not found,Upload store master first or correct store name
960,store_name,CITY CENTRE 2 KOLKATA,Store 'CITY CENTRE 2 KOLKATA' not found,Upload store master first or correct store name
961,store_name,CITY CENTRE 2 KOLKATA,Store 'CITY CENTRE 2 KOLKATA' not found,Upload store master first or correct store name
962,store_name,CITY CENTRE 2 KOLKATA,Store 'CITY CENTRE 2 KOLKATA' not found,Upload store master first or correct store name
963,store_name,CITY CENTRE 2 KOLKATA,Store 'CITY CENTRE 2 KOLKATA' not found,Upload store master first or correct store name
964,store_name,CITY CENTRE 2 KOLKATA,Store 'CITY CENTRE 2 KOLKATA' not found,Upload store master first or correct store name
965,store_name,CITY CENTRE 2 KOLKATA,Store 'CITY CENTRE 2 KOLKATA' not found,Upload store master first or correct store name
966,store_name,CITY CENTRE 2 KOLKATA,Store 'CITY CENTRE 2 KOLKATA' not found,Upload store master first or correct store name
967,store_name,CITY CENTRE 2 KOLKATA,Store 'CITY CENTRE 2 KOLKATA' not found,Upload store master first or correct store name
