GRN Code,SKU Code,Style Name,Size,Store Code,Store Name,City,Quantity
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22902A__L,EWS6CD22902A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22902A__M,EWS6CD22902A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22902A__S,EWS6CD22902A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22902A__XL,EWS6CD22902A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22903A__2XL,EWS6CD22903A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22903A__L,EWS6CD22903A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22903A__M,EWS6CD22903A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22903A__S,EWS6CD22903A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22903A__XL,EWS6CD22903A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22905A__2XL,EWS6CD22905A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22905A__L,EWS6CD22905A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22905A__M,EWS6CD22905A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22905A__S,EWS6CD22905A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22905A__XL,EWS6CD22905A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22906A__2XL,EWS6CD22906A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22906A__L,EWS6CD22906A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22906A__M,EWS6CD22906A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22906A__S,EWS6CD22906A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22906A__XL,EWS6CD22906A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22907A__2XL,EWS6CD22907A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22907A__L,EWS6CD22907A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22907A__M,EWS6CD22907A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22907A__S,EWS6CD22907A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22907A__XL,EWS6CD22907A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22909A__2XL,EWS6CD22909A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22909A__L,EWS6CD22909A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22909A__M,EWS6CD22909A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22909A__S,EWS6CD22909A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22909A__XL,EWS6CD22909A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22918A__2XL,EWS6CD22918A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22918A__L,EWS6CD22918A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22918A__M,EWS6CD22918A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22918A__S,EWS6CD22918A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22918A__XL,EWS6CD22918A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22918B__2XL,EWS6CD22918B,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22918B__L,EWS6CD22918B,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22918B__M,EWS6CD22918B,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22918B__S,EWS6CD22918B,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22918B__XL,EWS6CD22918B,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22919A__2XL,EWS6CD22919A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22919A__L,EWS6CD22919A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22919A__M,EWS6CD22919A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22919A__S,EWS6CD22919A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22919A__XL,EWS6CD22919A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22920A__2XL,EWS6CD22920A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22920A__L,EWS6CD22920A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22920A__M,EWS6CD22920A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22920A__S,EWS6CD22920A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22920A__XL,EWS6CD22920A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22921A__2XL,EWS6CD22921A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22921A__L,EWS6CD22921A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22921A__M,EWS6CD22921A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22921A__S,EWS6CD22921A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22921A__XL,EWS6CD22921A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22938A__2XL,EWS6CD22938A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22938A__L,EWS6CD22938A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22938A__M,EWS6CD22938A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22938A__S,EWS6CD22938A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22938A__XL,EWS6CD22938A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22939A__2XL,EWS6CD22939A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22939A__L,EWS6CD22939A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22939A__M,EWS6CD22939A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22939A__S,EWS6CD22939A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22939A__XL,EWS6CD22939A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22941A__2XL,EWS6CD22941A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22941A__L,EWS6CD22941A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22941A__M,EWS6CD22941A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22941A__S,EWS6CD22941A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22941A__XL,EWS6CD22941A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22942A__2XL,EWS6CD22942A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22942A__L,EWS6CD22942A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22942A__M,EWS6CD22942A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22942A__S,EWS6CD22942A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22942A__XL,EWS6CD22942A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22942B__2XL,EWS6CD22942B,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22942B__L,EWS6CD22942B,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22942B__M,EWS6CD22942B,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22942B__S,EWS6CD22942B,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22942B__XL,EWS6CD22942B,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22944A__2XL,EWS6CD22944A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22944A__L,EWS6CD22944A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22944A__M,EWS6CD22944A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22944A__S,EWS6CD22944A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22944A__XL,EWS6CD22944A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22945A__2XL,EWS6CD22945A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22945A__L,EWS6CD22945A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22945A__M,EWS6CD22945A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22945A__S,EWS6CD22945A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22945A__XL,EWS6CD22945A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22946A__2XL,EWS6CD22946A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22946A__L,EWS6CD22946A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22946A__M,EWS6CD22946A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22946A__S,EWS6CD22946A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22946A__XL,EWS6CD22946A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22957A__2XL,EWS6CD22957A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22957A__L,EWS6CD22957A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22957A__M,EWS6CD22957A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22957A__S,EWS6CD22957A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22957A__XL,EWS6CD22957A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22957B__2XL,EWS6CD22957B,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22957B__L,EWS6CD22957B,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22957B__M,EWS6CD22957B,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22957B__S,EWS6CD22957B,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22957B__XL,EWS6CD22957B,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22964A__2XL,EWS6CD22964A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22964A__L,EWS6CD22964A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22964A__M,EWS6CD22964A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22964A__S,EWS6CD22964A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22964A__XL,EWS6CD22964A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22965A__2XL,EWS6CD22965A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22965A__L,EWS6CD22965A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22965A__M,EWS6CD22965A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22965A__S,EWS6CD22965A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22965A__XL,EWS6CD22965A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22966A__2XL,EWS6CD22966A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22966A__L,EWS6CD22966A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22966A__M,EWS6CD22966A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22966A__S,EWS6CD22966A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22966A__XL,EWS6CD22966A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22967A__2XL,EWS6CD22967A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22967A__L,EWS6CD22967A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22967A__M,EWS6CD22967A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22967A__S,EWS6CD22967A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22967A__XL,EWS6CD22967A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22968A__2XL,EWS6CD22968A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22968A__L,EWS6CD22968A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22968A__M,EWS6CD22968A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22968A__S,EWS6CD22968A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22968A__XL,EWS6CD22968A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22969A__2XL,EWS6CD22969A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22969A__L,EWS6CD22969A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22969A__M,EWS6CD22969A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22969A__S,EWS6CD22969A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22969A__XL,EWS6CD22969A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22970A__2XL,EWS6CD22970A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22970A__L,EWS6CD22970A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22970A__M,EWS6CD22970A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22970A__S,EWS6CD22970A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22970A__XL,EWS6CD22970A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22970B__2XL,EWS6CD22970B,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22970B__L,EWS6CD22970B,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22970B__M,EWS6CD22970B,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22970B__S,EWS6CD22970B,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22970B__XL,EWS6CD22970B,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,EWS6CD22971A__2XL,EWS6CD22971A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
