buyer_name,vendor_name,sku_code,category,fabric,TOP COLOUR,colour,colour_family,mrp,story,sub_story,SUB STORY 2,store_group_rule,style_risk_group,size,total_buy_qty,ecom_reserved_qty,ars_reserved_qty,expected_first_allocation_qty
Monika,Uptown Creation,FWS6KS11110A,Co-Ords Set,Crepe,Black,BLACK,BLACK,6998,Crepe-Printed,(blank),(blank),A+ & A Stores,Group B,XL,0,0,0,0
Monika,Uptown Creation,FWS6KS11110A,Co-Ords Set,Crepe,Black,BLACK,BLACK,6998,Crepe-Printed,(blank),(blank),A+ & A Stores,Group B,2XL,0,0,0,0
Monika,Uptown Creation,FWS6KS11110A,Co-Ords Set,Crepe,Black,BLACK,BLACK,6998,Crepe-Printed,(blank),(blank),A+ & A Stores,Group B,S/M,133,13,42,78
Monika,Uptown Creation,FWS6KS11110A,Co-Ords Set,Crepe,Black,BLACK,BLACK,6998,Crepe-Printed,(blank),(blank),A+ & A Stores,Group B,L/XL,67,7,21,39
Monika,Uptown Creation,FWS6KS11111A,Kaftan Suit,Crepe,Black,BLACK,BLACK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,XS,0,0,0,0
Monika,Uptown Creation,FWS6KS11111A,Kaftan Suit,Crepe,Black,BLACK,BLACK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,S,0,0,0,0
Monika,Uptown Creation,FWS6KS11111A,Kaftan Suit,Crepe,Black,BLACK,BLACK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,M,0,0,0,0
Monika,Uptown Creation,FWS6KS11111A,Kaftan Suit,Crepe,Black,BLACK,BLACK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,L,0,0,0,0
Monika,Uptown Creation,FWS6KS11111A,Kaftan Suit,Crepe,Black,BLACK,BLACK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,XL,0,0,0,0
Monika,Uptown Creation,FWS6KS11111A,Kaftan Suit,Crepe,Black,BLACK,BLACK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,2XL,0,0,0,0
Monika,Uptown Creation,FWS6KS11111A,Kaftan Suit,Crepe,Black,BLACK,BLACK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,S/M,120,12,38,70
Monika,Uptown Creation,FWS6KS11111A,Kaftan Suit,Crepe,Black,BLACK,BLACK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,L/XL,80,8,25,47
Monika,Uptown Creation,FWS6KS11112A,Kaftan Suit,Crepe,Fuchsia,FUCHSIA,PINK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,XS,0,0,0,0
Monika,Uptown Creation,FWS6KS11112A,Kaftan Suit,Crepe,Fuchsia,FUCHSIA,PINK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,S,0,0,0,0
Monika,Uptown Creation,FWS6KS11112A,Kaftan Suit,Crepe,Fuchsia,FUCHSIA,PINK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,M,0,0,0,0
Monika,Uptown Creation,FWS6KS11112A,Kaftan Suit,Crepe,Fuchsia,FUCHSIA,PINK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,L,0,0,0,0
Monika,Uptown Creation,FWS6KS11112A,Kaftan Suit,Crepe,Fuchsia,FUCHSIA,PINK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,XL,0,0,0,0
Monika,Uptown Creation,FWS6KS11112A,Kaftan Suit,Crepe,Fuchsia,FUCHSIA,PINK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,2XL,0,0,0,0
Monika,Uptown Creation,FWS6KS11112A,Kaftan Suit,Crepe,Fuchsia,FUCHSIA,PINK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,S/M,120,12,38,70
Monika,Uptown Creation,FWS6KS11112A,Kaftan Suit,Crepe,Fuchsia,FUCHSIA,PINK,7998,Crepe-Printed,Pakistani,(blank),All Stores,No Group,L/XL,80,8,25,47
Monika,Uptown Creation,OWS6CD22926A,Salwar Suit,Tissue,Green,GREEN,GREEN,19998,(blank),(blank),(blank),All Stores,No Group,XS,0,0,0,0
Monika,Uptown Creation,OWS6CD22926A,Salwar Suit,Tissue,Green,GREEN,GREEN,19998,(blank),(blank),(blank),All Stores,No Group,S,0,0,0,0
Monika,Uptown Creation,OWS6CD22926A,Salwar Suit,Tissue,Green,GREEN,GREEN,19998,(blank),(blank),(blank),All Stores,No Group,M,0,0,0,0
Monika,Uptown Creation,OWS6CD22926A,Salwar Suit,Tissue,Green,GREEN,GREEN,19998,(blank),(blank),(blank),All Stores,No Group,L,0,0,0,0
Monika,Uptown Creation,OWS6CD22926A,Salwar Suit,Tissue,Green,GREEN,GREEN,19998,(blank),(blank),(blank),All Stores,No Group,XL,0,0,0,0
Monika,Uptown Creation,OWS6CD22926A,Salwar Suit,Tissue,Green,GREEN,GREEN,19998,(blank),(blank),(blank),All Stores,No Group,2XL,0,0,0,0
Monika,Uptown Creation,OWS6CD22926A,Salwar Suit,Tissue,Green,GREEN,GREEN,19998,(blank),(blank),(blank),All Stores,No Group,S/M,13,0,5,8
Monika,Uptown Creation,OWS6CD22926A,Salwar Suit,Tissue,Green,GREEN,GREEN,19998,(blank),(blank),(blank),All Stores,No Group,L/XL,7,0,2,5
Monika,Uptown Creation,OWS6CD22926B,Salwar Suit,Tissue,Onion Pink,ONION PINK,PINK,19998,(blank),(blank),(blank),All Stores,No Group,XS,0,0,0,0
Monika,Uptown Creation,OWS6CD22926B,Salwar Suit,Tissue,Onion Pink,ONION PINK,PINK,19998,(blank),(blank),(blank),All Stores,No Group,S,0,0,0,0
Monika,Uptown Creation,OWS6CD22926B,Salwar Suit,Tissue,Onion Pink,ONION PINK,PINK,19998,(blank),(blank),(blank),All Stores,No Group,M,0,0,0,0
Monika,Uptown Creation,OWS6CD22926B,Salwar Suit,Tissue,Onion Pink,ONION PINK,PINK,19998,(blank),(blank),(blank),All Stores,No Group,L,0,0,0,0
Monika,Uptown Creation,OWS6CD22926B,Salwar Suit,Tissue,Onion Pink,ONION PINK,PINK,19998,(blank),(blank),(blank),All Stores,No Group,XL,0,0,0,0
Monika,Uptown Creation,OWS6CD22926B,Salwar Suit,Tissue,Onion Pink,ONION PINK,PINK,19998,(blank),(blank),(blank),All Stores,No Group,2XL,0,0,0,0
Monika,Uptown Creation,OWS6CD22926B,Salwar Suit,Tissue,Onion Pink,ONION PINK,PINK,19998,(blank),(blank),(blank),All Stores,No Group,S/M,13,0,5,8
Monika,Uptown Creation,OWS6CD22926B,Salwar Suit,Tissue,Onion Pink,ONION PINK,PINK,19998,(blank),(blank),(blank),All Stores,No Group,L/XL,7,0,2,5
Monika,Uptown Creation,OWS6CD22926C,Salwar Suit,Tissue,Beige,BEIGE,NEUTRAL,19998,(blank),(blank),(blank),All Stores,No Group,XS,0,0,0,0
Monika,Uptown Creation,OWS6CD22926C,Salwar Suit,Tissue,Beige,BEIGE,NEUTRAL,19998,(blank),(blank),(blank),All Stores,No Group,S,0,0,0,0
Monika,Uptown Creation,OWS6CD22926C,Salwar Suit,Tissue,Beige,BEIGE,NEUTRAL,19998,(blank),(blank),(blank),All Stores,No Group,M,0,0,0,0
Monika,Uptown Creation,OWS6CD22926C,Salwar Suit,Tissue,Beige,BEIGE,NEUTRAL,19998,(blank),(blank),(blank),All Stores,No Group,L,0,0,0,0
Monika,Uptown Creation,OWS6CD22926C,Salwar Suit,Tissue,Beige,BEIGE,NEUTRAL,19998,(blank),(blank),(blank),All Stores,No Group,XL,0,0,0,0
Monika,Uptown Creation,OWS6CD22926C,Salwar Suit,Tissue,Beige,BEIGE,NEUTRAL,19998,(blank),(blank),(blank),All Stores,No Group,2XL,0,0,0,0
Monika,Uptown Creation,OWS6CD22926C,Salwar Suit,Tissue,Beige,BEIGE,NEUTRAL,19998,(blank),(blank),(blank),All Stores,No Group,S/M,13,0,5,8
Monika,Uptown Creation,OWS6CD22926C,Salwar Suit,Tissue,Beige,BEIGE,NEUTRAL,19998,(blank),(blank),(blank),All Stores,No Group,L/XL,7,0,2,5
Monika,Uptown Creation,OWS6CD22927A,Salwar Suit,Tissue,Powder Blue,POWDER BLUE,BLUE,18998,(blank),(blank),(blank),All Stores,No Group,XS,0,0,0,0
Monika,Uptown Creation,OWS6CD22927A,Salwar Suit,Tissue,Powder Blue,POWDER BLUE,BLUE,18998,(blank),(blank),(blank),All Stores,No Group,S,0,0,0,0
Monika,Uptown Creation,OWS6CD22927A,Salwar Suit,Tissue,Powder Blue,POWDER BLUE,BLUE,18998,(blank),(blank),(blank),All Stores,No Group,M,0,0,0,0
Monika,Uptown Creation,OWS6CD22927A,Salwar Suit,Tissue,Powder Blue,POWDER BLUE,BLUE,18998,(blank),(blank),(blank),All Stores,No Group,L,0,0,0,0
Monika,Uptown Creation,OWS6CD22927A,Salwar Suit,Tissue,Powder Blue,POWDER BLUE,BLUE,18998,(blank),(blank),(blank),All Stores,No Group,XL,0,0,0,0
Monika,Uptown Creation,OWS6CD22927A,Salwar Suit,Tissue,Powder Blue,POWDER BLUE,BLUE,18998,(blank),(blank),(blank),All Stores,No Group,2XL,0,0,0,0
Monika,Uptown Creation,OWS6CD22927A,Salwar Suit,Tissue,Powder Blue,POWDER BLUE,BLUE,18998,(blank),(blank),(blank),All Stores,No Group,S/M,20,4,5,11
Monika,Uptown Creation,OWS6CD22927A,Salwar Suit,Tissue,Powder Blue,POWDER BLUE,BLUE,18998,(blank),(blank),(blank),All Stores,No Group,L/XL,10,2,3,5
Monika,Uptown Creation,OWS6CD22928A,Salwar Suit,Tissue,Off White,OFF WHITE,NEUTRAL,15998,(blank),(blank),(blank),All Stores,No Group,XS,0,0,0,0
Monika,Uptown Creation,OWS6CD22928A,Salwar Suit,Tissue,Off White,OFF WHITE,NEUTRAL,15998,(blank),(blank),(blank),All Stores,No Group,S,0,0,0,0
Monika,Uptown Creation,OWS6CD22928A,Salwar Suit,Tissue,Off White,OFF WHITE,NEUTRAL,15998,(blank),(blank),(blank),All Stores,No Group,M,0,0,0,0
Monika,Uptown Creation,OWS6CD22928A,Salwar Suit,Tissue,Off White,OFF WHITE,NEUTRAL,15998,(blank),(blank),(blank),All Stores,No Group,L,0,0,0,0
Monika,Uptown Creation,OWS6CD22928A,Salwar Suit,Tissue,Off White,OFF WHITE,NEUTRAL,15998,(blank),(blank),(blank),All Stores,No Group,XL,0,0,0,0
Monika,Uptown Creation,OWS6CD22928A,Salwar Suit,Tissue,Off White,OFF WHITE,NEUTRAL,15998,(blank),(blank),(blank),All Stores,No Group,2XL,0,0,0,0
Monika,Uptown Creation,OWS6CD22928A,Salwar Suit,Tissue,Off White,OFF WHITE,NEUTRAL,15998,(blank),(blank),(blank),All Stores,No Group,S/M,27,4,8,15
Monika,Uptown Creation,OWS6CD22928A,Salwar Suit,Tissue,Off White,OFF WHITE,NEUTRAL,15998,(blank),(blank),(blank),All Stores,No Group,L/XL,13,2,4,7
Renuka,Arham,EWS6KS11224A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,XS,0,0,0,0
Renuka,Arham,EWS6KS11224A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,S,0,0,0,0
Renuka,Arham,EWS6KS11224A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,M,0,0,0,0
Renuka,Arham,EWS6KS11224A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,L,0,0,0,0
Renuka,Arham,EWS6KS11224A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,XL,0,0,0,0
Renuka,Arham,EWS6KS11224A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,2XL,0,0,0,0
Renuka,Arham,EWS6KS11224A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,S/M,162,12,53,97
Renuka,Arham,EWS6KS11224A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,L/XL,108,8,35,65
Renuka,Arham,EWS6KS11225A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,XS,0,0,0,0
Renuka,Arham,EWS6KS11225A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,S,0,0,0,0
Renuka,Arham,EWS6KS11225A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,M,0,0,0,0
Renuka,Arham,EWS6KS11225A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,L,0,0,0,0
Renuka,Arham,EWS6KS11225A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,XL,0,0,0,0
Renuka,Arham,EWS6KS11225A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,2XL,0,0,0,0
Renuka,Arham,EWS6KS11225A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,S/M,162,12,53,97
Renuka,Arham,EWS6KS11225A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),"A+, A & B Stores",No Group,L/XL,108,8,35,65
Renuka,Arham,EWS6KS11226A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,XS,0,0,0,0
Renuka,Arham,EWS6KS11226A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,S,0,0,0,0
Renuka,Arham,EWS6KS11226A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,M,0,0,0,0
Renuka,Arham,EWS6KS11226A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,L,0,0,0,0
Renuka,Arham,EWS6KS11226A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,XL,0,0,0,0
Renuka,Arham,EWS6KS11226A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,2XL,0,0,0,0
Renuka,Arham,EWS6KS11226A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,S/M,120,12,38,70
Renuka,Arham,EWS6KS11226A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,L/XL,80,8,25,47
Renuka,Arham,EWS6KS11227A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,XS,0,0,0,0
Renuka,Arham,EWS6KS11227A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,S,0,0,0,0
Renuka,Arham,EWS6KS11227A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,M,0,0,0,0
Renuka,Arham,EWS6KS11227A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,L,0,0,0,0
Renuka,Arham,EWS6KS11227A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,XL,0,0,0,0
Renuka,Arham,EWS6KS11227A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,2XL,0,0,0,0
Renuka,Arham,EWS6KS11227A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,S/M,120,12,38,70
Renuka,Arham,EWS6KS11227A,Kaftan Suit,Chinon,Black,BLACK,BLACK,3998,Chinon-Printed,Black&Beige,(blank),A+ Stores,No Group,L/XL,80,8,25,47
Renuka,Art Line,OWA5CD22520A,Ghagra Choli,Silk Blend,Rust,RUST,BROWN,12998,Short Top With Flared Bottom,Art Silk,Solid,All Stores,No Group,XS,0,0,0,0
Renuka,Art Line,OWA5CD22520A,Ghagra Choli,Silk Blend,Rust,RUST,BROWN,12998,Short Top With Flared Bottom,Art Silk,Solid,All Stores,No Group,S,0,0,0,0
Renuka,Art Line,OWA5CD22520A,Ghagra Choli,Silk Blend,Rust,RUST,BROWN,12998,Short Top With Flared Bottom,Art Silk,Solid,All Stores,No Group,M,0,0,0,0
Renuka,Art Line,OWA5CD22520A,Ghagra Choli,Silk Blend,Rust,RUST,BROWN,12998,Short Top With Flared Bottom,Art Silk,Solid,All Stores,No Group,L,0,0,0,0
Renuka,Art Line,OWA5CD22520A,Ghagra Choli,Silk Blend,Rust,RUST,BROWN,12998,Short Top With Flared Bottom,Art Silk,Solid,All Stores,No Group,XL,0,0,0,0
Renuka,Art Line,OWA5CD22520A,Ghagra Choli,Silk Blend,Rust,RUST,BROWN,12998,Short Top With Flared Bottom,Art Silk,Solid,All Stores,No Group,2XL,0,0,0,0
Renuka,Art Line,OWA5CD22520A,Ghagra Choli,Silk Blend,Rust,RUST,BROWN,12998,Short Top With Flared Bottom,Art Silk,Solid,All Stores,No Group,S/M,24,4,7,13
Renuka,Art Line,OWA5CD22520A,Ghagra Choli,Silk Blend,Rust,RUST,BROWN,12998,Short Top With Flared Bottom,Art Silk,Solid,All Stores,No Group,L/XL,16,2,5,9
Renuka,Bapa Sitaram Creation,OWA5CD22354A,Salwar Suit,Tissue,Green,GREEN,GREEN,9998,Anarkali,Tissue,(blank),All Stores,No Group,XS,0,0,0,0
Renuka,Bapa Sitaram Creation,OWA5CD22354A,Salwar Suit,Tissue,Green,GREEN,GREEN,9998,Anarkali,Tissue,(blank),All Stores,No Group,S,0,0,0,0
Renuka,Bapa Sitaram Creation,OWA5CD22354A,Salwar Suit,Tissue,Green,GREEN,GREEN,9998,Anarkali,Tissue,(blank),All Stores,No Group,M,0,0,0,0
Renuka,Bapa Sitaram Creation,OWA5CD22354A,Salwar Suit,Tissue,Green,GREEN,GREEN,9998,Anarkali,Tissue,(blank),All Stores,No Group,L,0,0,0,0
Renuka,Bapa Sitaram Creation,OWA5CD22354A,Salwar Suit,Tissue,Green,GREEN,GREEN,9998,Anarkali,Tissue,(blank),All Stores,No Group,XL,0,0,0,0
Renuka,Bapa Sitaram Creation,OWA5CD22354A,Salwar Suit,Tissue,Green,GREEN,GREEN,9998,Anarkali,Tissue,(blank),All Stores,No Group,2XL,0,0,0,0
Renuka,Bapa Sitaram Creation,OWA5CD22354A,Salwar Suit,Tissue,Green,GREEN,GREEN,9998,Anarkali,Tissue,(blank),All Stores,No Group,S/M,167,13,54,100
Renuka,Bapa Sitaram Creation,OWA5CD22354A,Salwar Suit,Tissue,Green,GREEN,GREEN,9998,Anarkali,Tissue,(blank),All Stores,No Group,L/XL,83,7,27,49
Renuka,Bapa Sitaram Creation,OWA5CD22434B,Salwar Suit,Organza,Teal,TEAL,BLUE,11998,Long Top with flared bottom,Organza,Solid,All Stores,No Group,XS,0,0,0,0
Renuka,Bapa Sitaram Creation,OWA5CD22434B,Salwar Suit,Organza,Teal,TEAL,BLUE,11998,Long Top with flared bottom,Organza,Solid,All Stores,No Group,S,0,0,0,0
Renuka,Bapa Sitaram Creation,OWA5CD22434B,Salwar Suit,Organza,Teal,TEAL,BLUE,11998,Long Top with flared bottom,Organza,Solid,All Stores,No Group,M,0,0,0,0
Renuka,Bapa Sitaram Creation,OWA5CD22434B,Salwar Suit,Organza,Teal,TEAL,BLUE,11998,Long Top with flared bottom,Organza,Solid,All Stores,No Group,L,0,0,0,0
Renuka,Bapa Sitaram Creation,OWA5CD22434B,Salwar Suit,Organza,Teal,TEAL,BLUE,11998,Long Top with flared bottom,Organza,Solid,All Stores,No Group,XL,0,0,0,0
Renuka,Bapa Sitaram Creation,OWA5CD22434B,Salwar Suit,Organza,Teal,TEAL,BLUE,11998,Long Top with flared bottom,Organza,Solid,All Stores,No Group,2XL,0,0,0,0
Renuka,Bapa Sitaram Creation,OWA5CD22434B,Salwar Suit,Organza,Teal,TEAL,BLUE,11998,Long Top with flared bottom,Organza,Solid,All Stores,No Group,S/M,44,44,0,0
Renuka,Bapa Sitaram Creation,OWA5CD22434B,Salwar Suit,Organza,Teal,TEAL,BLUE,11998,Long Top with flared bottom,Organza,Solid,All Stores,No Group,L/XL,30,30,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22929A,Salwar Suit,Organza,Black,BLACK,BLACK,9998,Short Top With Flared Bottom,(blank),(blank),"A+, A & B Stores",No Group,XS,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22929A,Salwar Suit,Organza,Black,BLACK,BLACK,9998,Short Top With Flared Bottom,(blank),(blank),"A+, A & B Stores",No Group,S,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22929A,Salwar Suit,Organza,Black,BLACK,BLACK,9998,Short Top With Flared Bottom,(blank),(blank),"A+, A & B Stores",No Group,M,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22929A,Salwar Suit,Organza,Black,BLACK,BLACK,9998,Short Top With Flared Bottom,(blank),(blank),"A+, A & B Stores",No Group,L,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22929A,Salwar Suit,Organza,Black,BLACK,BLACK,9998,Short Top With Flared Bottom,(blank),(blank),"A+, A & B Stores",No Group,XL,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22929A,Salwar Suit,Organza,Black,BLACK,BLACK,9998,Short Top With Flared Bottom,(blank),(blank),"A+, A & B Stores",No Group,2XL,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22929A,Salwar Suit,Organza,Black,BLACK,BLACK,9998,Short Top With Flared Bottom,(blank),(blank),"A+, A & B Stores",No Group,S/M,100,13,31,56
Renuka,Bapa Sitaram Creation,OWS6CD22929A,Salwar Suit,Organza,Black,BLACK,BLACK,9998,Short Top With Flared Bottom,(blank),(blank),"A+, A & B Stores",No Group,L/XL,50,7,15,28
Renuka,Bapa Sitaram Creation,OWS6CD22930A,Salwar Suit,Brocade,Fuchsia,FUCHSIA,PINK,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,XS,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22930A,Salwar Suit,Brocade,Fuchsia,FUCHSIA,PINK,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,S,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22930A,Salwar Suit,Brocade,Fuchsia,FUCHSIA,PINK,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,M,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22930A,Salwar Suit,Brocade,Fuchsia,FUCHSIA,PINK,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,L,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22930A,Salwar Suit,Brocade,Fuchsia,FUCHSIA,PINK,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,XL,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22930A,Salwar Suit,Brocade,Fuchsia,FUCHSIA,PINK,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,2XL,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22930A,Salwar Suit,Brocade,Fuchsia,FUCHSIA,PINK,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,S/M,100,13,31,56
Renuka,Bapa Sitaram Creation,OWS6CD22930A,Salwar Suit,Brocade,Fuchsia,FUCHSIA,PINK,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,L/XL,50,7,15,28
Renuka,Bapa Sitaram Creation,OWS6CD22930B,Salwar Suit,Brocade,Rust,RUST,BROWN,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,XS,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22930B,Salwar Suit,Brocade,Rust,RUST,BROWN,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,S,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22930B,Salwar Suit,Brocade,Rust,RUST,BROWN,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,M,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22930B,Salwar Suit,Brocade,Rust,RUST,BROWN,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,L,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22930B,Salwar Suit,Brocade,Rust,RUST,BROWN,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,XL,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22930B,Salwar Suit,Brocade,Rust,RUST,BROWN,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,2XL,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22930B,Salwar Suit,Brocade,Rust,RUST,BROWN,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,S/M,100,13,31,56
Renuka,Bapa Sitaram Creation,OWS6CD22930B,Salwar Suit,Brocade,Rust,RUST,BROWN,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,L/XL,50,7,15,28
Renuka,Bapa Sitaram Creation,OWS6CD22931A,Salwar Suit,Brocade,Olive,OLIVE GREEN,GREEN,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,XS,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22931A,Salwar Suit,Brocade,Olive,OLIVE GREEN,GREEN,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,S,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22931A,Salwar Suit,Brocade,Olive,OLIVE GREEN,GREEN,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,M,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22931A,Salwar Suit,Brocade,Olive,OLIVE GREEN,GREEN,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,L,0,0,0,0
Renuka,Bapa Sitaram Creation,OWS6CD22931A,Salwar Suit,Brocade,Olive,OLIVE GREEN,GREEN,9998,Short Top With Flared Bottom,Brocade,FUSION,"A+, A & B Stores",No Group,XL,0,0,0,0
